# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "4" "-C" "-p" "-t" "gene" "-g" "Dbxref" "-a" "../O_europaea_v1_genomic.gff" "-o" "out_featuresCount_geneID.txt" "SRR1525051" "SRR1525052" "SRR1525086" "SRR1525087" "SRR1525113" "SRR1525114" "SRR1525213" "SRR1525214" "SRR1525224" "SRR1525226" "SRR1525436" "SRR1525437" 
Geneid	SRR1525051	SRR1525052	SRR1525086	SRR1525087	SRR1525113	SRR1525114	SRR1525213	SRR1525214	SRR1525224	SRR1525226	SRR1525436	SRR1525437
111391198	13	13	1	0	10	3	7	9	11	12	28	24
111391155	0	0	2	3	4	2	0	0	0	0	0	0
111391156	0	0	0	0	0	0	0	0	0	0	0	0
111391158	0	0	0	0	0	0	0	0	0	0	0	0
111391181	162	160	80	90	73	87	47	48	170	147	203	205
111391184	62	74	12	11	26	23	5	5	76	83	393	354
111391182	1	1	0	0	1	1	0	0	3	2	4	3
111391196	513	453	1079	1055	516	493	122	140	502	583	834	835
111391159	57	58	356	363	85	106	22	21	33	41	141	136
111391180	23	13	13	15	17	15	2	2	20	21	17	16
111391185	28	26	36	35	17	20	3	4	30	22	41	34
111391152	6	5	2	1	6	5	0	0	5	3	7	6
111391162	0	0	0	0	0	0	0	0	1	0	0	0
111391189	68	77	281	296	98	122	66	56	1337	1431	1367	1398
111391179	70	62	81	83	101	109	76	81	416	469	600	562
111391187	15	20	1	1	3	3	3	4	23	24	15	3
111391186	127	179	187	160	56	60	34	28	148	145	434	418
111391176	7	9	0	1	1	1	5	1	8	8	14	18
111391191	2	1	0	0	1	0	0	0	1	1	4	4
111391163	614	615	494	474	219	193	154	143	413	456	1139	1098
111391195	109	105	64	44	28	20	37	26	89	101	185	197
111391194	3014	3032	33	43	660	713	888	836	4579	4504	11707	11436
111391164	4	1	0	0	0	0	0	0	194	216	290	278
111391165	19	27	17	17	42	26	12	9	17	22	28	23
111391190	30	30	21	24	39	39	16	13	18	27	48	53
111391178	236	232	55	66	58	67	55	58	292	295	505	513
111391200	8832	9018	6549	6510	3235	3136	557	575	14780	14590	20571	20142
111391166	35	39	25	15	24	26	15	15	27	32	45	37
111391169	4468	4610	1851	1851	3821	3782	3071	3038	509	507	2875	2809
111391170	148	135	54	57	36	45	31	28	104	94	295	305
111391173	96	77	73	57	42	47	25	30	77	96	145	146
111391175	324	295	154	152	121	132	101	106	206	222	385	372
111391168	334	334	50	53	28	20	26	33	358	333	433	469
111391192	101	86	61	56	22	35	24	25	18	15	54	51
111391199	677	721	637	604	346	318	144	118	267	266	509	489
111391203	0	0	0	0	0	0	0	0	0	0	0	0
111391205	0	0	0	0	0	0	0	0	0	0	0	0
111391204	0	0	0	0	0	0	0	0	0	0	0	0
111391207	87	82	31	43	33	36	26	25	16	13	17	11
111391213	164	177	221	204	110	101	34	35	145	147	384	362
111391214	425	389	436	363	146	142	81	86	392	374	561	562
111391209	2194	2309	2154	2156	928	967	276	303	4070	4032	4309	4282
111391210	1	0	0	0	0	0	0	0	0	0	0	0
111391219	0	0	0	0	0	0	0	0	0	0	0	0
111391211	0	0	0	0	0	0	0	0	0	0	0	0
111391217	9	8	0	0	0	0	0	1	6	10	25	21
111391212	0	0	0	0	0	0	0	0	0	0	0	0
111391218	25	19	1	0	1	0	0	0	3	2	14	9
